PaperId	RecommendedPaperId	Method	StudyScore	StudyRankByMethod	StudyRankGlobal	CooccurrenceCnt	Similarity	EmbSimilarity	TfIdfSimilarity	ComputedRankByMethod	ComputedRankGlobal
1454163875	260423555	Content	2	1	1	0	0.7249761	0.851247549	0.430342734	10	10
1454163875	2386802053	Content	2	1	1	0	0.7488215	0.848902643	0.515298843	5	5
1495953346	2174672995	Behavior	5	1	1	2	0.6157376	0	0	1	1
1495953346	1943411325	Behavior	5	1	1	2	0.6157376	0	0	4	4
1495953346	160697128	Behavior	5	1	1	2	0.6157376	0	0	6	6
1495953346	2290250680	Behavior	5	1	1	2	0.6157376	0	0	2	2
1495953346	2140646908	Behavior	1	5	5	2	0.6157376	0	0	3	3
1495953346	2073582740	Behavior	1	5	5	2	0.6157376	0	0	5	5
1495953346	2093715626	Content	1	1	5						
1495953346	2396612300	Content	1	1	5						
1495953346	2590668918	Content	1	1	5						
1495953346	1498269750	Content	1	1	5						
1495953346	2033263268	Content	1	1	5						
1495953346	1545791742	Content	1	1	5						
1495953346	1581401447	Content	1	1	5						
1495953346	2019528639	Content	1	1	5						
1495953346	141777822	Content	1	1	5						
1495953346	2017833418	Content	1	1	5						
1519276763	1990240141	Behavior	4	1	1	4	0.7006562	0	0	7	
1519276763	1480850417	Behavior	4	1	1	4	0.7006562	0	0	5	
1519276763	1900515362	Behavior	3	3	3	4	0.7006562	0	0	6	
1519276763	2173213060	Behavior	3	3	3	7	0.8449872	0	0	1	1
1519276763	1999984505	Behavior	2	5	5	4	0.7006562	0	0	8	
1519276763	2110086534	Behavior	2	5	5	3	0.6550128	0	0	9	
1519276763	2110104287	Behavior	1	7	15	3	0.6550128	0	0	10	
1519276763	2119738171	Behavior	1	7	15	5	0.75	0	0	3	5
1519276763	2119565742	Behavior	1	7	15	5	0.75	0	0	2	4
1519276763	2131975293	Behavior	1	7	15	5	0.75	0	0	4	6
1519276763	2105746252	Content	2	1	5						
1519276763	2392875137	Content	2	1	5	0	0.726636231	0.9265128	0.260257661	8	
1519276763	2581141180	Content	2	1	5	0	0.737468541	0.9346891	0.2772872	5	9
1519276763	2187156822	Content	2	1	5	0	0.755328536	0.921931446	0.366588444	1	2
1519276763	2810168159	Content	2	1	5	0	0.7196708	0.9367364	0.213184223	10	
1519276763	2775677097	Content	2	1	5	0	0.7295663	0.9165271	0.2933244	7	
1519276763	2052924490	Content	2	1	5	0	0.732202	0.917708933	0.2993525	6	10
1519276763	2187128514	Content	2	1	5	0	0.7506945	0.93759197	0.314600468	2	3
1519276763	2556638451	Content	1	9	15	0	0.739625335	0.924988747	0.307110757	3	7
1519276763	2167933012	Content	1	9	15	0	0.7382124	0.9201123	0.3137792	4	8
1545554445	2103315222	Behavior	5	1	1	15	0.9910069	0	0	4	4
1545554445	2170482397	Behavior	5	1	1	19	0.998157859	0	0	2	2
1545554445	2146185792	Behavior	5	1	1	8	0.8842624	0	0	10	
1545554445	1498585374	Behavior	4	4	5	20	0.9987637	0	0	1	1
1545554445	2083477206	Behavior	4	4	5	17	0.9959187	0	0	3	3
1545554445	1987051268	Behavior	4	4	5	13	0.980417132	0	0	6	6
1545554445	1980065740	Behavior	4	4	5	11	0.958413661	0	0	7	8
1545554445	2031006315	Behavior	3	8	12	15	0.9910069	0	0	5	5
1545554445	71235019	Behavior	3	8	12	8	0.8842624	0	0	9	10
1545554445	2039390926	Behavior	3	8	12	10	0.9403985	0	0	8	9
1545554445	2039734470	Content	5	1	1	0	0.9599647	0.9918672	0.885525465	1	7
1545554445	2119928281	Content	4	2	5	0	0.7977738	0.9125519	0.529958248	2	
1545554445	2136053377	Content	4	2	5	0	0.7088707	0.8807976	0.307708	10	
1545554445	2122627967	Content	4	2	5	0	0.7111216	0.8774114	0.32311213	8	
1545554445	2058223454	Content	2	5	15	0	0.7383807	0.892914832	0.377801061	5	
1545554445	1549544029	Content	2	5	15	0	0.717100143	0.881605	0.333255351	7	
1545554445	2130992008	Content	2	5	15	0	0.749902	0.8937929	0.4141565	3	
1545554445	1973515534	Content	1	8	18	0	0.742426634	0.9089719	0.35382098	4	
1545554445	1622181632	Content	1	8	18	0	0.710470855	0.8779025	0.319797	9	
1545554445	2761716478	Content	1	8	18	0	0.732257843	0.8795352	0.38861078	6	
1558632383	2341421701	Behavior	5	1	1	3	0.6550128	0	0	1	
1558632383	648947103	Behavior	2	2	6	3	0.6550128	0	0	2	
1558632383	2153962611	Behavior	1	3	11	2	0.6157376	0	0	3	
1558632383	2041509310	Content	5	1	1	0	0.8191401	0.938878238	0.5397511	1	1
1558632383	2090897071	Content	5	1	1	0	0.793129742	0.9451362	0.4384481	3	3
1558632383	2011824517	Content	5	1	1	0	0.792190433	0.940839469	0.4453427	4	4
1558632383	2127779812	Content	4	4	5	0	0.8010777	0.9423703	0.4713951	2	2
1558632383	2886743726	Content	2	5	6	0	0.7761796	0.9437358	0.3852152	7	7
1558632383	2186885627	Content	2	5	6	0	0.7747672	0.9448364	0.3779392	8	8
1558632383	1607415160	Content	2	5	6	0	0.777261436	0.944836855	0.386252135	6	6
1558632383	200348770	Content	2	5	6	0	0.767160237	0.9452961	0.351509869	9	9
1558632383	2618918222	Content	1	9	11	0	0.766594946	0.949942946	0.3387829	10	10
1558632383	2280870656	Content	1	9	11	0	0.779701352	0.9507997	0.380471855	5	5
1566021901	2093210480	Content	5	1	1	0	0.744350731	0.9176212	0.340052933	1	1
1566021901	2163187564	Content	4	2	2	0	0.7123351	0.906751454	0.2586969	4	4
1566021901	2139018128	Content	3	3	3	0	0.7088344	0.922276735	0.210802272	5	5
1566021901	2138101185	Content	3	3	3	0	0.7196663	0.904186547	0.289119	2	2
1566021901	2115261756	Content	3	3	3	0	0.7055712	0.915855169	0.214908481	8	8
1566021901	2109339818	Content	3	3	3						
1566021901	2001488077	Content	2	7	7	0	0.707764268	0.915898263	0.222118273	7	7
1566021901	2150753219	Content	1	8	8	0	0.7035419	0.914992869	0.2101562	10	10
1566021901	2165933346	Content	1	8	8	0	0.7048596	0.915887356	0.212461516	9	9
1566021901	2181324794	Content				0	0.71304214	0.911181033	0.250718	3	3
1569344127	2016397907	Behavior	5	1	1	10	0.9403985	0	0	4	4
1569344127	2008205715	Behavior	5	1	1	8	0.8842624	0	0	8	9
1569344127	1533966446	Behavior	5	1	1	16	0.993935764	0	0	1	1
1569344127	1541129110	Behavior	5	1	1	11	0.958413661	0	0	3	3
1569344127	2620826411	Behavior	4	5	7	14	0.9867015	0	0	2	2
1569344127	2072794389	Behavior	4	5	7	10	0.9403985	0	0	5	5
1569344127	1244836833	Behavior	4	5	7	9	0.9160092	0	0	6	7
1569344127	2046994290	Behavior	4	5	7	9	0.9160092	0	0	7	8
1569344127	2012140001	Behavior	3	9	13	8	0.8842624	0	0	9	10
1569344127	1558753249	Behavior	3	9	13	8	0.8842624	0	0	10	
1569344127	2483195926	Content	5	1	1	0	0.9385928	0.9745444	0.8547057	1	6
1569344127	94120824	Content	5	1	1	0	0.8195365	0.899336755	0.633335948	6	
1569344127	1971563886	Content	4	3	7	0	0.8098816	0.895761251	0.609495759	9	
1569344127	15385573	Content	4	3	7	0	0.8456995	0.90405035	0.70954746	2	
1569344127	1501956976	Content	3	5	13	0	0.8220727	0.88845	0.6671922	5	
1569344127	2085831267	Content	3	5	13	0	0.816218853	0.900750637	0.618978	8	
1569344127	2057841686	Content	3	5	13	0	0.829862535	0.9101246	0.6425843	4	
1569344127	2461228432	Content	2	8	18	0	0.8422518	0.906991065	0.691193342	3	
1569344127	2603373596	Content	2	8	18	0	0.808939636	0.9132556	0.5655358	10	
1569344127	1555732707	Content	2	8	18	0	0.817516565	0.886964	0.6554725	7	
1572810504	1580257242	Content				0	0.754806638	0.878307641	0.466637731	10	10
1572810504	2258542461	Content				0	0.782999754	0.9022718	0.5046982	3	3
1572810504	2290861200	Content				0	0.7728285	0.9072767	0.45911622	6	6
1572810504	2617418890	Content				0	0.7696213	0.884515464	0.501535058	8	8
1572810504	2620053895	Content				0	0.7728285	0.9072767	0.45911622	7	7
1572810504	1991493050	Content				0	0.8188301	0.8775001	0.681933343	1	1
1572810504	2275536728	Content				0	0.7675984	0.872583151	0.522634	9	9
1572810504	1589402964	Content				0	0.785256147	0.8988451	0.5202153	2	2
1572810504	2268587986	Content				0	0.77316606	0.8741182	0.5376111	4	4
1572810504	2621311606	Content				0	0.77316606	0.8741182	0.5376111	5	5
1579013900	2170363706	Behavior	5	1	1	12	0.9713379	0	0	1	1
1579013900	2085952738	Behavior	4	2	2	7	0.8449872	0	0	5	5
1579013900	2085495522	Behavior	4	2	2	9	0.9160092	0	0	2	2
1579013900	2023964406	Behavior	4	2	2	5	0.75	0	0	10	
1579013900	2008936765	Behavior	4	2	2	5	0.75	0	0	8	
1579013900	2023482164	Behavior	4	2	2	5	0.75	0	0	9	
1579013900	1984143531	Behavior	4	2	2	8	0.8842624	0	0	3	3
1579013900	1965630584	Behavior	3	8	12	6	0.7993438	0	0	6	6
1579013900	1601649239	Behavior	3	8	12	6	0.7993438	0	0	7	7
1579013900	2111563176	Behavior	2	10	17	7	0.8449872	0	0	4	4
1579013900	2751907526	Content	4	1	2	0	0.731748164	0.917494	0.298341185	8	
1579013900	43999335	Content	4	1	2	0	0.748562	0.912211	0.366714269	5	
1579013900	2791449870	Content	4	1	2	0	0.743824661	0.9237038	0.324106634	6	
1579013900	267682837	Content	4	1	2	0	0.7765925	0.9147496	0.454225868	1	8
1579013900	2797675002	Content	3	5	12	0	0.7314491	0.924260736	0.2815553	9	
1579013900	1966203848	Content	3	5	12	0	0.7346899	0.9075625	0.331320524	7	
1579013900	2273433029	Content	3	5	12	0	0.753160834	0.932007	0.335853	3	10
1579013900	2787592025	Content	2	8	17	0	0.750243366	0.9095105	0.378620058	4	
1579013900	2183520915	Content	2	8	17	0	0.7616183	0.928622067	0.3719429	2	9
1579013900	2550933424	Content	2	8	17	0	0.7298765	0.922193468	0.281137019	10	
1590896615	2150206209	Behavior	3	1	2	2	0.6157376	0	0	4	
1590896615	2162060957	Behavior	3	1	2	2	0.6157376	0	0	6	
1590896615	2141742398	Behavior	3	1	2	2	0.6157376	0	0	3	
1590896615	2153399951	Behavior	3	1	2	2	0.6157376	0	0	5	
1590896615	2100970777	Behavior	2	5	8	2	0.6157376	0	0	2	
1590896615	2097065925	Behavior	1	6	13	2	0.6157376	0	0	1	
1590896615	207500567	Content	4	1	1	0	0.6675356	0.903052747	0.117995538	10	10
1590896615	1264556407	Content	3	2	2	0	0.6840027	0.902029335	0.175273955	3	3
1590896615	140526966	Content	3	2	2	0	0.673088	0.9028117	0.137066156	6	6
1590896615	2182644928	Content	2	4	8	0	0.6677492	0.897841752	0.130866751	9	9
1590896615	170139977	Content	2	4	8	0	0.6758672	0.8988133	0.155659676	5	5
1590896615	2626417840	Content	2	4	8	0	0.668680668	0.9150149	0.09390067	8	8
1590896615	6558026	Content	2	4	8	0	0.6762285	0.8977999	0.159228668	4	4
1590896615	1546986267	Content	1	8	13	0	0.669069767	0.897083	0.137038872	7	7
1590896615	958586631	Content	1	8	13	0	0.690143943	0.9103695	0.176284358	2	2
1590896615	828508490	Content				0	0.734163761	0.920586646	0.2991771	1	1
1606885304	2170568482	Behavior	4	1	1	3	0.6550128	0	0	7	
1606885304	2094355127	Behavior	4	1	1	3	0.6550128	0	0	8	
1606885304	2049709809	Behavior	4	1	1	3	0.6550128	0	0	3	9
1606885304	2051868920	Behavior	4	1	1	3	0.6550128	0	0	4	10
1606885304	206791483	Behavior	3	5	5	3	0.6550128	0	0	5	
1606885304	2132022337	Behavior	3	5	5	3	0.6550128	0	0	2	8
1606885304	2112090702	Behavior	3	5	5	2	0.6157376	0	0	9	
1606885304	2170521549	Behavior	3	5	5	3	0.6550128	0	0	6	
1606885304	1428483371	Behavior	2	9	12	3	0.6550128	0	0	1	7
1606885304	2227511760	Behavior	2	9	12	2	0.6157376	0	0	10	
1606885304	2053755831	Content	3	1	5	0	0.715358138	0.875983834	0.3405648	2	2
1606885304	1991566301	Content	3	1	5	0	0.649484336	0.864574552	0.147607118	10	
1606885304	589675876	Content	3	1	5	0	0.662526131	0.8649903	0.1901098	5	5
1606885304	2088554646	Content	2	4	12	0	0.7178828	0.88622576	0.32508257	1	1
1606885304	2336186235	Content	2	4	12	0	0.690358	0.8856063	0.234778613	3	3
1606885304	2541313290	Content	2	4	12	0	0.673679531	0.88197273	0.18766208	4	4
1606885304	2442145632	Content	2	4	12	0	0.653762639	0.865628242	0.159409583	7	
1606885304	2544836509	Content	2	4	12	0	0.651088536	0.872160733	0.1352534	9	
1606885304	1463095269	Content	2	4	12	0	0.6527139	0.868937433	0.148192331	8	
1606885304	2149123971	Content	1	10	20	0	0.658718765	0.8561909	0.197950333	6	6
1614613652	2129247051	Content	5	1	1	0	0.9384949	0.9911574	0.8156158	1	1
1614613652	2735231767	Content	4	2	2	0	0.735624	0.925735831	0.292029768	5	5
1614613652	2144139074	Content	4	2	2	0	0.7186791	0.916310668	0.257538617	7	7
1614613652	2781440157	Content	4	2	2	0	0.7471609	0.93434	0.310409725	3	3
1614613652	2781088790	Content	4	2	2	0	0.7610102	0.9258622	0.376355648	2	2
1614613652	2113165877	Content	3	6	6	0	0.692955852	0.9210828	0.160659641	10	10
1614613652	2884858462	Content	3	6	6	0	0.7467684	0.9321261	0.314267159	4	4
1614613652	2565726422	Content	3	6	6	0	0.6956673	0.913580239	0.187203914	9	9
1614613652	2781952586	Content	3	6	6	0	0.734695	0.9240348	0.2929022	6	6
1614613652	2133083478	Content	2	10	10	0	0.7009433	0.918251753	0.193890288	8	8
1638985343	2171250816	Behavior	5	1	1	24	0.9997499	0	0	9	9
1638985343	2024165284	Behavior	5	1	1	61	1	0	0	1	1
1638985343	2118080949	Behavior	5	1	1	26	0.9998876	0	0	7	7
1638985343	2740905535	Behavior	5	1	1	25	0.999832332	0	0	8	8
1638985343	2078677240	Behavior	5	1	1	58	1	0	0	2	2
1638985343	2611328865	Behavior	5	1	1	41	0.9999997	0	0	4	4
1638985343	2118550318	Behavior	5	1	1	29	0.999966145	0	0	6	6
1638985343	2091449379	Behavior	5	1	1	48	1	0	0	3	3
1638985343	2103972604	Behavior	4	9	12	33	0.999993145	0	0	5	5
1638985343	2145962650	Behavior	4	9	12	23	0.999627	0	0	10	10
1638985343	2753848078	Content	5	1	1	0	0.7736875	0.9552495	0.35004282	10	
1638985343	151263126	Content	5	1	1	0	0.7800829	0.953916967	0.374470055	7	
1638985343	2142642360	Content	5	1	1	0	0.77415216	0.956310868	0.3491151	9	
1638985343	1917012530	Content	4	4	12	0	0.7870941	0.9568838	0.390918225	4	
1638985343	2777418611	Content	4	4	12	0	0.80183816	0.960106969	0.432544321	2	
1638985343	2789618714	Content	3	6	16	0	0.802247941	0.962259233	0.4288882	1	
1638985343	2801913199	Content	2	7	17	0	0.793153644	0.951735556	0.423129261	3	
1638985343	2417749301	Content	2	7	17	0	0.7813072	0.9491905	0.389579535	5	
1638985343	2619650408	Content	2	7	17	0	0.7743617	0.9563349	0.3497578	8	
1638985343	2155154280	Content	1	10	20	0	0.7808698	0.956544459	0.370962173	6	
1640330717	2147672537	Content	5	1	1	0	0.7625925	0.9217397	0.391249061	3	3
1640330717	2303073253	Content	5	1	1	0	0.7836431	0.9229712	0.4585444	1	1
1640330717	2561586961	Content	5	1	1	0	0.7799001	0.9389756	0.408724	2	2
1640330717	1973496901	Content	4	4	4	0	0.7464508	0.920162141	0.341124266	10	10
1640330717	2158690611	Content	3	5	5	0	0.7477111	0.914895654	0.3576139	8	8
1640330717	2186359388	Content	2	6	6	0	0.747508049	0.931266665	0.318738043	9	9
1640330717	1872195782	Content	2	6	6	0	0.750018358	0.9271759	0.3366509	6	6
1640330717	2806968511	Content	2	6	6	0	0.748283	0.9096154	0.3718409	7	7
1640330717	2371115921	Content	1	9	9	0	0.758744359	0.909223855	0.4076256	4	4
1640330717	2133973558	Content	1	9	9	0	0.753133237	0.911481857	0.383653045	5	5
1666585835	2047846903	Behavior	5	1	1	15	0.9910069	0	0	5	5
1666585835	1696166066	Behavior	5	1	1	12	0.9713379	0	0	9	9
1666585835	1575960470	Behavior	5	1	1	13	0.980417132	0	0	8	8
1666585835	2017492304	Behavior	5	1	1	14	0.9867015	0	0	6	6
1666585835	2124837549	Behavior	5	1	1	12	0.9713379	0	0	10	10
1666585835	2131891143	Behavior	5	1	1	18	0.9972569	0	0	3	3
1666585835	2322270235	Behavior	4	7	10	18	0.9972569	0	0	2	2
1666585835	967083285	Behavior	4	7	10	22	0.9994437	0	0	1	1
1666585835	2248455564	Behavior	4	7	10	14	0.9867015	0	0	7	7
1666585835	1238745702	Behavior	3	10	19	15	0.9910069	0	0	4	4
1666585835	2559235980	Content	5	1	1	0	0.7835696	0.8869238	0.5424098	1	
1666585835	2607903188	Content	5	1	1	0	0.7549924	0.904472768	0.406204939	9	
1666585835	2280936735	Content	5	1	1	0	0.7719395	0.8950722	0.484629929	4	
1666585835	102109174	Content	4	4	10	0	0.7709365	0.9256284	0.409988672	5	
1666585835	1584417389	Content	4	4	10	0	0.754008	0.893300831	0.428991377	10	
1666585835	2233633742	Content	4	4	10	0	0.7680526	0.897781968	0.465350747	6	
1666585835	1513348371	Content	4	4	10	0	0.7724747	0.9131367	0.444263369	3	
1666585835	2246900901	Content	4	4	10	0	0.757223547	0.9054269	0.411415756	8	
1666585835	2124286393	Content	4	4	10	0	0.7577969	0.931831539	0.351715982	7	
1666585835	2234278711	Content	3	10	19	0	0.774710953	0.919499934	0.436869979	2	
1785797725	2133723082	Behavior	5	1	1	58	1	0	0	3	3
1785797725	2089775132	Behavior	5	1	1	60	1	0	0	2	2
1785797725	2399231848	Behavior	5	1	1	38	0.999999046	0	0	7	7
1785797725	2150387335	Behavior	5	1	1	68	1	0	0	1	1
1785797725	2112995928	Behavior	5	1	1	38	0.999999046	0	0	6	6
1785797725	2283736639	Behavior	5	1	1	32	0.9999898	0	0	10	10
1785797725	2143504694	Behavior	5	1	1	32	0.9999898	0	0	9	9
1785797725	2121845793	Behavior	5	1	1	44	0.99999994	0	0	5	5
1785797725	2072978486	Behavior	4	10	15	34	0.9999954	0	0	8	8
1785797725	1976371754	Both	5	1	1	54	1	0	0	4	4
1785797725	2128325590	Content	5	1	1	0	0.735976	0.931887865	0.27884835	9	
1785797725	2095462340	Content	5	1	1	0	0.797078848	0.9194647	0.511511862	2	
1785797725	2672781069	Content	5	1	1						
1785797725	2023040061	Content	5	1	1	0	0.9317759	0.980778933	0.8174355	1	
1785797725	2547817202	Content	4	6	15	0	0.738479257	0.9257801	0.301443875	6	
1785797725	1996788431	Content	4	6	15	0	0.735677958	0.922412336	0.299964339	10	
1785797725	2041276808	Content	4	6	15	0	0.739968836	0.920939	0.317704976	5	
1785797725	2622765738	Content	4	6	15	0	0.737865	0.9382786	0.2702331	7	
1785797725	2014603217	Content	3	10	20	0	0.7364154	0.932524741	0.278826833	8	
1811576774	1761301028	Behavior	5	1	1	7	0.8449872	0	0	5	5
1811576774	2020191321	Behavior	5	1	1	10	0.9403985	0	0	2	2
1811576774	2122265344	Behavior	4	3	3	8	0.8842624	0	0	4	4
1811576774	2150950420	Behavior	3	4	4	6	0.7993438	0	0	10	10
1811576774	2003262311	Behavior	3	4	4	6	0.7993438	0	0	8	8
1811576774	1538786304	Behavior	3	4	4	9	0.9160092	0	0	3	3
1811576774	2148322068	Behavior	3	4	4	7	0.8449872	0	0	7	7
1811576774	2158237121	Behavior	2	8	8	15	0.9910069	0	0	1	1
1811576774	2140646908	Behavior	2	8	8	7	0.8449872	0	0	6	6
1811576774	2752289046	Behavior	2	8	8	6	0.7993438	0	0	9	9
1811576774	2835898030	Content	2	1	8	0	0.728101432	0.764874458	0.6422977	2	
1811576774	2844320990	Content	2	1	8	0	0.7542824	0.7865534	0.678983569	1	
1811576774	2854918554	Content	1	3	13	0	0.6000245	0.6970511	0.373629123	7	
1811576774	2323110816	Content	1	3	13	0	0.598661065	0.697514	0.368004233	9	
1811576774	2811850042	Content	1	3	13	0	0.6024874	0.698377252	0.378744274	5	
1811576774	2482525520	Content	1	3	13	0	0.6011055	0.7013357	0.3672351	6	
1811576774	2564330898	Content	1	3	13	0	0.599623859	0.700255454	0.364816874	8	
1811576774	2003343022	Content	1	3	13	0	0.6359688	0.750293136	0.369212061	3	
1811576774	565107469	Content	1	3	13	0	0.598122239	0.696043253	0.369639874	10	
1811576774	2872966611	Content	1	3	13	0	0.6089909	0.7024701	0.390872777	4	
1820054516	2007666181	Behavior	5	1	1	6	0.7993438	0	0	9	9
1820054516	2038073775	Behavior	5	1	1	7	0.8449872	0	0	8	8
1820054516	2120248756	Behavior	5	1	1	10	0.9403985	0	0	2	2
1820054516	1979740015	Behavior	5	1	1	7	0.8449872	0	0	7	7
1820054516	2023724794	Behavior	5	1	1	10	0.9403985	0	0	3	3
1820054516	2075577372	Behavior	5	1	1	8	0.8842624	0	0	6	6
1820054516	2035476608	Behavior	5	1	1	11	0.958413661	0	0	1	1
1820054516	1565043606	Behavior	5	1	1	6	0.7993438	0	0	10	10
1820054516	1561337879	Behavior	5	1	1	9	0.9160092	0	0	4	4
1820054516	2111612671	Both	5	1	1	8	0.8842624	0	0	5	5
1820054516	2143786384	Content	4	2	12	0	0.752772033	0.9444319	0.305565685	3	
1820054516	226328828	Content	4	2	12	0	0.7037421	0.924114048	0.189540908	6	
1820054516	2606195044	Content	3	4	14	0	0.717227	0.924928367	0.232590362	5	
1820054516	585808440	Content	2	5	15	0	0.6909809	0.9179395	0.161410987	8	
1820054516	2087649603	Content	2	5	15	0	0.7009511	0.9218272	0.185573563	7	
1820054516	2495258036	Content	2	5	15	0	0.6884435	0.9223413	0.142681926	9	
1820054516	2113023168	Content	1	8	18						
1820054516	2158578936	Content	1	8	18	0	0.717530847	0.9549203	0.163622126	4	
1820054516	2029995236	Content	1	8	18	0	0.7683736	0.930604	0.389836	1	
1932742904	2421306627	Behavior	5	1	1	9	0.9160092	0	0	4	4
1932742904	2550304420	Behavior	5	1	1	9	0.9160092	0	0	5	5
1932742904	2022322548	Behavior	5	1	1	10	0.9403985	0	0	3	3
1932742904	2635637649	Behavior	5	1	1	8	0.8842624	0	0	6	6
1932742904	2120109270	Behavior	4	5	5	7	0.8449872	0	0	9	9
1932742904	2605124925	Behavior	4	5	5	8	0.8842624	0	0	8	8
1932742904	2128438887	Behavior	4	5	5	17	0.9959187	0	0	1	1
1932742904	2522876520	Behavior	4	5	5	13	0.980417132	0	0	2	2
1932742904	2271477464	Behavior	3	9	10	8	0.8842624	0	0	7	7
1932742904	1854214752	Behavior	3	9	10	7	0.8449872	0	0	10	10
1932742904	2480364682	Content	4	1	5	0	0.7193248	0.9149435	0.2628812	3	
1932742904	2183062612	Content	3	2	10	0	0.711299956	0.9267278	0.208634987	5	
1932742904	2754426909	Content	3	2	10	0	0.7267855	0.900687337	0.321014434	2	
1932742904	2292977286	Content	3	2	10	0	0.6872588	0.9145124	0.157000273	8	
1932742904	1126433179	Content	3	2	10	0	0.6910842	0.9227227	0.150594428	7	
1932742904	2268054864	Content	2	6	16	0	0.6853157	0.90573436	0.171005517	9	
1932742904	142581890	Content	2	6	16	0	0.7320958	0.926450968	0.278600276	1	
1932742904	2324529903	Content	2	6	16	0	0.712297	0.911475837	0.247546479	4	
1932742904	2751110430	Content	2	6	16	0	0.6847111	0.9215485	0.132090524	10	
1932742904	281617609	Content	2	6	16	0	0.6918251	0.915914953	0.168948665	6	
1940048444	82532813	Content	2	1	1	0	0.6526779	0.8686134	0.148828283	6	6
1940048444	2086777242	Content	2	1	1	0	0.6573945	0.8682117	0.165487766	4	4
1940048444	2055526073	Content	2	1	1	0	0.6788924	0.8791431	0.211640671	1	1
1940048444	2299599272	Content	2	1	1	0	0.6618553	0.874585	0.165486023	3	3
1940048444	28690710	Content	1	5	5	0	0.6519337	0.869819164	0.143534392	7	7
1940048444	1724660581	Content	1	5	5	0	0.646416664	0.876961052	0.108479805	8	8
1940048444	140382852	Content	1	5	5						
1940048444	2504810628	Content	1	5	5	0	0.6442716	0.8787891	0.09706399	10	10
1940048444	2171987310	Content	1	5	5	0	0.668849468	0.8704367	0.198479116	2	2
1940048444	2109985556	Content	1	5	5	0	0.652729452	0.864736	0.158047527	5	5
1952809395	1995990042	Behavior	5	1	1	14	0.9867015	0	0	1	1
1952809395	1527013905	Behavior	5	1	1	7	0.8449872	0	0	3	3
1952809395	2161970637	Behavior	5	1	1	10	0.9403985	0	0	2	2
1952809395	2015450103	Behavior	5	1	1	5	0.75	0	0	9	9
1952809395	2159130720	Behavior	5	1	1	6	0.7993438	0	0	7	7
1952809395	2011352281	Behavior	5	1	1	6	0.7993438	0	0	5	5
1952809395	1589700598	Behavior	5	1	1	7	0.8449872	0	0	4	4
